23:39:50.846 80,64,64,18,73,106,120,93,94,42,103,29,82,60,105,102,101,97,66,52
23:39:50.942 75,57,62,13,115,57,86,41,34,41,43,71,50,30,81,86,55,52,38,21
23:39:51.040 -8,34,10,-7,33,41,53,-16,56,21,57,44,-11,52,-2,31,30,-12,50,15
23:39:51.137 35,27,50,-14,4,21,3,-8,19,7,11,-1,-45,-1,-66,-74,-57,-102,-172,-76
23:39:51.234 -71,-76,-64,-69,-73,-41,-42,-47,-84,-26,-86,-40,-29,-29,-3,-13,-8,-61,12,-10
23:39:51.333 -13,-15,-39,-14,10,-6,-16,-16,-15,-9,-12,42,-16,72,60,30,24,-6,31,-10
23:39:51.431 -13,0,31,-29,-9,30,8,-3,22,3,9,32,-5,-13,-21,-68,-68,-5,-29,-23
23:39:51.527 4,-54,-15,-32,25,3,-27,-7,33,4,-13,-17,-28,4,-6,25,-22,-7,-29,5
23:39:51.673 -13,9,4,4,4,-44,-39,-33,-11,-47,-49,-54,-66,7,-14,-38,-26,-13,-37,-26
23:39:51.722 -4,-15,-2,-38,11,0,-29,-11,-11,-26,-5,-24,-25,-57,-26,-100,-6,-57,-27,-29
23:39:51.820 -5,-24,-67,-12,-54,-56,-68,-23,-66,-8,-78,-99,-94,-82,-40,-84,-53,-21,-60,-50
23:39:51.917 -20,-52,-24,-52,-43,-41,-20,-52,-31,-38,2,2,2,-3,-45,-51,-82,-56,-113,-20
23:39:52.016 -43,-49,-25,-48,-43,-55,4,-54,-56,-59,-20,-63,-73,-39,-58,-79,-53,-106,-77,-126
23:39:52.112 -68,-77,-74,-70,-66,-73,-54,-86,-70,-86,-113,-94,-84,-99,-116,-72,-75,-73,-120,-115
23:39:52.210 -37,-49,-49,-71,-70,-88,-154,-48,-60,-111,-19,-62,-86,-67,-72,-96,-106,-135,-95,-76
23:39:52.356 -83,-126,-106,-106,-111,-79,-168,-61,-109,-113,-124,-87,-102,-102,-186,-165,-100,-132,-136,-121
23:39:52.502 -136,-120,-122,-137,-207,-85,-65,-83,-95,-95,-95,-114,-119,-82,-111,-146,-129,-123,-115,-127
23:39:52.550 -114,-147,-121,-126,-162,-136,-127,-126,-111,-149,-156,-73,-104,-83,-64,-114,-79,-78,-70,-68
23:39:52.648 -101,-102,-133,-61,-95,-103,-68,-86,-116,-98,-101,-156,-78,-82,-94,-75,-160,-98,-122,-110
23:39:52.796 -156,-97,-124,-96,-103,-148,-46,-94,-69,-79,-93,-133,-65,-46,-78,-88,-63,-56,-67,-75
23:39:52.844 -119,-89,-93,-65,-70,-104,-62,-69,-92,-62,-72,-134,-19,-40,-83,-62,-63,-85,-82,-60
23:39:52.990 -61,4,-57,-61,-91,-59,-61,-3,-14,-20,-26,-31,-68,-79,-20,-63,-33,-19,-57,-25
23:39:53.088 2,2,-12,9,2,11,-9,-8,5,2,-27,-25,-30,-24,-44,27,-56,29,-7,-7
23:39:53.185 11,-4,40,-8,9,-14,8,24,8,-5,11,-3,-11,-32,15,2,48,47,47,29
23:39:53.330 7,26,7,31,38,15,7,71,37,19,17,38,23,25,49,45,37,69,60,63
23:39:53.378 47,52,58,68,67,34,88,99,61,66,47,66,64,68,12,100,94,67,107,63
23:39:53.477 111,62,75,77,61,40,65,56,72,2,82,60,83,70,69,39,-6,72,51,58
23:39:53.575 58,101,36,90,101,52,41,57,56,67,51,55,60,39,54,55,94,96,86,149
23:39:53.672 85,90,70,98,51,89,67,64,40,77,34,44,50,1,65,92,52,25,115,80
23:39:53.770 47,64,65,42,47,4,42,24,50,46,66,30,57,37,50,14,64,45,-6,69
23:39:53.868 -17,60,29,23,-7,-20,22,29,44,43,82,10,43,75,46,43,-10,18,41,-6
23:39:54.013 61,34,43,-17,58,51,44,83,41,58,6,19,39,6,16,19,31,7,16,40
23:39:54.160 16,7,11,50,39,30,31,50,-14,37,40,19,-47,-25,6,34,-23,5,69,19
23:39:54.162 18,16,-25,6,37,38,14,14,-7,-5,9,40,-6,39,-3,48,24,4,-24,-46
23:39:54.306 31,0,11,-14,-15,3,-59,37,29,19,-20,5,32,31,11,17,-16,16,40,-8
23:39:54.403 35,16,-6,21,-1,12,4,3,15,0,15,27,36,-11,12,10,11,20,-17,15
23:39:54.501 15,40,36,-13,-23,36,-13,25,11,11,-51,-23,34,35,35,-11,34,45,-30,14
23:39:54.598 11,-31,30,46,26,38,32,45,46,2,-11,-14,-11,-9,-51,74,34,37,45,72
23:39:54.696 66,14,82,46,0,101,37,64,35,6,16,37,47,7,73,31,73,35,40,30
23:39:54.842 62,9,94,32,30,40,60,33,71,47,7,49,31,13,39,23,67,65,8,54
23:39:54.891 72,20,66,26,31,20,71,73,58,51,36,44,40,63,16,51,0,41,27,-2
23:39:55.037 35,23,23,2,18,18,-10,7,24,13,18,26,50,36,22,65,1,58,17,33
23:39:55.184 27,1,-32,-26,-9,-15,-15,17,60,1,70,37,61,53,38,53,48,23,63,52
23:39:55.186 40,11,20,20,20,19,-2,30,-2,19,24,40,50,56,35,-3,35,82,16,58
23:39:55.379 48,43,11,16,49,65,33,0,59,17,15,20,35,32,-16,-35,48,48,25,18
23:39:55.524 -46,9,-17,9,-5,-44,43,82,45,14,13,9,-7,-7,27,-74,50,-6,-17,10
23:39:55.574 -6,7,15,-9,-5,-50,-5,-53,-9,-65,-69,-70,-80,-69,-79,-49,-4,-20,-20,-63
23:39:55.720 -30,16,-26,-7,-26,-26,-27,-33,-6,10,-33,13,2,13,13,48,-16,-2,-8,74
23:39:55.767 32,18,-3,-4,19,29,11,17,16,-15,-7,12,28,22,29,-36,49,18,-3,20
23:39:55.867 -15,-5,16,-4,-15,11,28,16,-14,16,-7,-53,12,-22,-35,-44,-5,-4,-47,-4
23:39:55.963 9,-4,-28,20,17,-4,36,28,15,1,22,12,16,-15,-4,44,-4,29,17,17
23:39:56.061 -5,36,-9,34,20,32,-3,-16,35,-5,7,17,-5,-49,16,27,28,-16,3,19
23:39:56.158 -5,-10,-32,28,-48,-36,-5,-27,21,36,47,19,37,56,9,65,28,42,23,8
23:39:56.255 32,-18,-5,13,13,31,5,-39,5,15,-2,9,-6,13,-6,-18,14,-35,-54,-70
23:39:56.355 -68,58,-18,2,-2,-38,-33,-6,9,7,-46,-8,7,-3,-35,-22,-5,-16,-16,11
23:39:56.451 -37,-8,-16,-44,20,-10,17,6,16,36,15,7,10,59,-16,24,48,-19,16,-6
23:39:56.548 -17,-9,-6,-8,27,-9,9,20,5,19,-9,27,11,15,-17,-19,-38,-80,7,-29
23:39:56.646 -48,-16,-21,10,-22,-31,25,11,-69,-37,-45,-39,-15,-3,17,11,-5,49,13,49
23:39:56.792 19,-43,19,58,23,47,11,10,0,-16,-32,-8,-5,-29,-5,-48,19,-37,-5,-43
23:39:56.938 -42,-41,-48,-60,-21,-85,-29,-45,-41,-67,-8,48,10,18,-45,-4,-45,-14,-61,20
23:39:56.940 20,-3,19,10,-13,-13,30,-18,-2,-26,-45,38,17,27,-28,-13,-7,10,-13,-15
23:39:57.036 -13,31,-44,-45,-6,-34,-24,-5,9,-32,-34,-44,-64,1,-24,-25,-33,-27,-6,-44
23:39:57.182 -28,-26,-4,-59,-32,-39,-63,-58,-23,-54,-31,-59,-42,-25,-20,-25,-53,-3,-25,23
23:39:57.280 -14,10,-9,1,-54,2,-29,-43,-80,-27,-2,-56,11,-9,-40,-71,-7,-18,-9,17
23:39:57.377 -36,-37,-28,-12,-22,-52,-54,-2,-19,5,-38,-11,-60,-34,5,-49,-70,-53,-58,-53
23:39:57.476 -52,-42,-23,-35,6,-12,18,28,7,39,22,5,6,11,17,29,21,83,39,11
23:39:57.573 30,26,3,26,37,26,20,-21,64,5,34,6,25,-19,13,-12,1,4,-31,-69
23:39:57.670 55,-3,4,25,-31,-12,4,-6,-7,-22,-34,-33,-79,10,-27,-38,-5,-5,10,-53
23:39:57.816 5,17,-56,22,40,59,26,39,47,26,42,18,88,89,89,57,89,43,0,66
23:39:57.913 86,26,4,33,-14,51,14,18,-40,31,14,-6,-10,27,43,-9,18,17,33,35
23:39:57.961 23,-10,33,20,22,6,25,70,22,24,20,24,28,6,61,25,53,49,20,80
23:39:58.060 21,24,1,36,19,10,30,26,19,-2,-18,30,51,51,6,11,31,-6,-59,11
23:39:58.255 -18,-13,-4,-19,-13,43,-13,17,19,22,-35,83,38,50,23,35,12,21,61,27
23:39:58.257 4,22,19,-37,18,17,-3,8,-3,-67,-12,-28,-42,-35,-6,-67,-14,-16,-59,-34
23:39:58.352 -3,-14,-26,-53,0,-24,-13,-44,-50,-66,-27,-43,-44,-76,-56,-42,-41,-36,1,-40
23:39:58.497 -30,-22,-3,13,-38,0,-19,14,-76,-42,-22,-63,-94,-46,-54,-79,-9,-63,-40,-29
23:39:58.596 -22,19,3,24,35,0,3,-8,28,29,50,44,62,15,59,42,22,1,33,27
23:39:58.742 23,-31,60,22,43,26,19,-11,-33,-10,-26,-26,-41,-23,-15,-64,12,30,-8,1
23:39:58.840 34,-21,-3,34,1,41,25,14,23,38,6,26,33,37,21,-5,24,16,-69,15
23:39:58.888 -27,18,-32,0,1,0,0,-19,-19,-26,-32,-23,22,-50,14,13,3,33,32,31
23:39:59.134 32,-17,-16,-24,-76,-23,-32,-34,32,-31,-9,0,-10,1,-38,1,17,54,-15,23
23:39:59.136 -9,4,22,-23,-2,-21,-23,-25,34,27,52,43,31,32,21,37,38,25,32,0
23:39:59.278 72,87,39,101,72,32,30,115,82,50,58,49,60,37,13,15,1,-37,28,22
23:39:59.473 11,34,1,51,28,64,36,64,35,52,56,53,59,57,35,-3,59,13,25,31
23:39:59.619 -31,-18,54,13,30,25,25,57,13,25,45,32,34,119,55,56,46,50,76,5742,70,53,42,58,61,55,35,76,58,12,73,39,19,28,0,39,48,8,57
23:39:59.815 34,-1,50,50,46,34,71,70,38,32,1,-26,42,1,-15,-9,14,-20,38,17
23:39:59.962 21,25,18,18,70,38,77,69,9,57,7,-48,4,-1,-6,15,37,25,35,4
23:40:00.058 -17,-12,7,-33,47,29,13,-12,4,17,-2,4,4,4,-17,34,29,34,23,16
23:40:00.156 14,-17,-19,-19,16,6,1,14,3,4,33,22,3,19,-40,-13,65,34,11,1
23:40:00.256 2,-51,3,-22,-18,43,1,-21,-39,-61,-17,2,-18,-6,-29,-61,20,-6,7,16
23:40:00.400 -18,-25,-28,12,15,4,9,-6,-17,-60,2,-1,5,-22,31,-2,1,30,-4,-4
23:40:00.447 8,-25,-29,-3,-18,-17,-29,-20,14,-15,-25,19,7,4,-16,15,-28,28,-4,-1
23:40:00.545 -32,20,-12,-2,-2,23,-12,4,-1,7,42,70,46,8,36,41,33,38,-3,2
23:40:00.643 1,-50,4,-13,-6,-48,35,43,13,-26,13,3,-19,-23,-57,-18,-14,-36,-17,3
23:40:00.740 -5,-57,4,3,-9,12,3,-20,8,-27,-33,-59,-16,-40,-48,-46,-59,-51,-19,-65
23:40:00.887 5,-27,-55,5,-26,-39,-7,-66,-79,-81,-44,-78,-13,-69,-77,3,-44,-53,-55,-56
23:40:00.984 -87,-36,-107,-22,-55,-73,-85,-5,-68,-48,-49,-49,-68,-51,-86,-8,-32,-40,-24,-32
23:40:01.032 -70,-71,-47,-50,-71,-50,-70,-55,-54,-65,-22,14,-81,18,-16,-37,-16,-16,16,-44
23:40:01.227 -61,-6,-88,-46,-79,-48,-32,-62,-14,-34,-52,-67,-51,-29,-36,-36,-61,-58,-77,-82
23:40:01.423 -65,-107,-96,-85,-30,-35,-74,-71,-80,-54,-62,-62,-101,-55,-56,-45,-56,-24,-27,-19
23:40:01.570 19,-35,1,0,-28,-35,-35,-39,-40,-49,-27,-6,31,10,-33,-6,26,-27,-14,-30
23:40:01.572 -25,-53,-33,-37,-58,-41,-20,-39,-5,-58,-56,-36,-24,-36,-57,-57,-76,-59,-58,-57
23:40:01.716 -88,-103,-97,-68,-55,-53,-25,-54,-54,-53,-22,-32,-57,-56,-80,-96,-57,-63,-71,-93
23:40:01.813 -29,-67,-61,-92,-70,-63,-81,-62,-101,-59,-51,-87,-48,-58,-52,-42,-5,-41,17,-25
23:40:01.910 -26,-49,-46,-46,-142,-64,-56,-43,-36,-56,-23,-35,-56,-44,-39,-38,-55,-29,-83,-75
23:40:02.008 -41,-10,-34,54,-5,6,-42,-40,-53,-43,-36,-41,-89,-9,-31,-4,-19,-20,-41,-4
23:40:02.105 -20,-9,-9,11,-10,23,-9,-9,-10,-41,-6,20,13,23,11,22,-10,19,34,23
23:40:02.203 -17,-15,-3,23,12,-9,-1,-49,-1,-20,23,-15,18,18,-16,-9,-41,-40,-51,-19
23:40:02.351 23,39,-2,-19,19,21,-7,1,-8,8,-20,24,-40,-19,-24,-8,-15,8,-8,-39
23:40:02.398 -43,61,-8,-16,2,-18,-3,5,1,-8,13,-34,0,12,13,24,21,28,24,-3
23:40:02.496 22,-19,11,-41,35,-8,8,-30,0,12,-32,-30,26,25,12,-14,57,40,11,-1
23:40:02.594 -10,-14,11,-19,-9,-27,-40,-6,13,23,20,-6,-3,-19,-59,-40,-27,-67,-51,-39
23:40:02.691 -13,-26,-1,-83,-37,3,-3,-30,-16,2,-2,-19,50,-18,10,14,-29,-6,41,3
23:40:02.789 14,-5,-20,-3,20,99,57,78,57,20,26,11,-20,-11,-2,-43,0,0,-7,21
23:40:02.886 24,-16,-35,24,-41,24,46,14,-16,-19,23,20,-6,43,-35,21,16,-19,-31,-3
23:40:03.033 -3,-36,2,26,-14,29,19,40,50,56,44,38,86,48,42,54,48,73,85,53
23:40:03.080 10,74,8,16,-11,10,-22,21,41,43,40,9,16,20,-10,41,37,-18,17,20
23:40:03.178 18,40,24,-24,-23,-13,-12,-10,19,-12,9,22,41,15,-3,-13,40,14,40,71
23:40:03.325 25,41,59,39,82,71,18,18,51,54,41,33,1,29,8,5,29,79,8,37
23:40:03.374 52,41,-9,16,15,14,10,11,4,39,34,39,31,14,-9,11,37,-51,14,-23
23:40:03.519 14,-27,14,-18,28,12,26,-18,51,13,-29,14,6,3,19,11,2,10,1,3
23:40:03.615 -28,34,52,30,27,1,3,35,13,37,34,37,28,35,73,97,65,53,82,62
23:40:03.715 51,64,63,12,-25,32,6,-1,42,10,11,15,36,31,7,5,42,-49,31,25
23:40:03.812 37,51,9,8,9,24,15,-3,-2,34,-3,25,41,3,-22,10,0,-23,8,3
23:40:03.911 -27,9,25,-32,30,24,10,9,52,40,42,62,47,7,-49,18,-24,64,40,28
23:40:04.008 7,23,27,29,-6,-11,8,4,45,30,14,6,3,22,-5,1,-49,17,3,5
23:40:04.155 -74,-5,-16,-4,-20,-20,-31,7,-15,-28,-56,-60,-15,-48,-32,-67,-70,-30,-32,-48
23:40:04.299 -34,-23,-28,-56,-18,-16,-21,-44,-14,-35,-71,-52,-52,-37,-56,-56,-32,-22,-55,-62
23:40:04.398 -63,-108,-12,-46,-67,-39,-91,-49,-49,-61,-50,-82,-60,-69,-28,-17,-27,-17,-12,-39
23:40:04.543 -17,8,0,-32,13,-24,-14,-16,11,-48,31,16,-16,5,40,50,42,47,16,47
23:40:04.545 34,12,12,51,49,54,55,14,15,30,10,29,40,14,29,46,34,18,13,13
23:40:04.690 32,33,-15,31,33,81,37,101,53,70,43,53,16,50,71,42,7,-65,-33,-22
23:40:04.835 58,10,31,52,59,30,10,7,-21,-50,-14,-33,-22,-28,-30,23,-16,30,-28,23
23:40:04.885 31,25,-16,62,20,62,30,22,14,-3,29,-2,-10,24,8,-40,41,-2,-2,13
23:40:04.982 -13,1,-2,-30,22,9,-2,-23,-31,-2,5,-4,-12,-45,4,-22,-62,-56,-46,-45
23:40:05.128 5,3,-32,3,7,5,-34,-45,-35,-32,-1,-37,-19,-53,-29,-29,-22,-43,0,-21
23:40:05.176 33,-15,33,-32,45,38,27,11,16,44,26,11,0,33,49,26,-65,25,44,0
23:40:05.275 7,-32,-30,-47,-19,0,0,-21,32,16,3,37,-17,-1,-54,4,10,7,31,10
23:40:05.373 -49,7,-11,32,31,6,0,10,-23,-16,-1,-16,22,24,-21,10,25,22,-44,25
23:40:05.518 6,10,-22,-14,-84,30,25,21,42,23,6,26,26,-21,-6,22,31,42,33,-7
23:40:05.616 9,-2,21,40,22,6,28,15,10,21,-4,20,-3,30,11,30,29,16,-2,7
23:40:05.763 -15,-46,-20,-27,-3,-7,9,30,0,-55,1,6,4,29,10,29,8,61,27,30
23:40:05.810 -25,21,8,0,32,29,42,33,11,-5,2,-15,13,-57,39,6,-9,11,-16,-4
23:40:06.105 -52,-35,1,6,-31,5,-3,4,13,-20,-44,13,8,24,-14,-47,5,-3,-24,4
23:40:06.107 53,-19,40,34,20,29,9,18,-20,39,-5,-16,-23,-12,4,7,59,38,-17,8148,58,27,25,-26,6,2,26,18,38,-19,53,6,6,-25,-5,2,19,22,11
23:40:06.299 19,5,17,-7,26,-27,-22,-24,-37,6,31,2,3,27,-19,-13,-5,27,27,-30
23:40:06.396 18,21,16,26,-17,-11,-54,-38,-34,-26,-25,37,28,1,22,-5,22,28,26,16
23:40:06.494 6,0,-25,18,-25,-33,22,-14,5,6,42,31,39,64,-5,21,34,37,29,-9
23:40:06.591 52,26,1,4,1,16,-20,37,20,15,5,28,57,2,-40,-40,-23,-7,-20,-22
23:40:06.688 -15,5,36,-9,11,49,5,33,3,-10,16,3,18,-8,56,-9,48,68,41,45
23:40:06.786 51,23,35,34,70,66,54,24,54,46,40,69,70,66,104,62,32,47,31,36
23:40:06.932 -5,59,72,67,57,29,31,18,18,35,50,-1,44,53,81,85,84,80,58,79
23:40:07.176 78,64,98,67,77,63,17,62,30,16,-8,55,24,13,33,-24,56,18,8,28
23:40:07.274 44,63,61,76,54,54,49,97,42,42,4,37,79,50,41,21,39,17,57,-1776,35,39,50,43,8,36,27,19,6,39,49,46,20,34,35,26,45,81,38
23:40:07.372 38,54,46,43,36,-3,40,0,-14,-27,22,32,16,45,23,44,52,44,-18,4
23:40:07.517 23,53,-17,36,23,43,19,29,18,19,3,-28,-6,2,-45,23,16,34,22,8
23:40:07.615 -26,-29,6,-19,-21,-2,3,-17,-18,-3,-2,-8,-44,-16,4,-18,3,3,25,3
23:40:07.761 3,22,4,30,22,7,6,-7,-5,-13,-3,19,-34,-44,13,6,-2,1,1,-29
23:40:07.809 1,4,-19,14,-7,19,6,-37,14,-45,-34,-28,-17,-21,-17,-44,-12,-56,-75,-42
23:40:08.004 16,-46,0,-39,1,5,-5,6,-29,5,-46,-29,-16,4,-19,-16,-46,-16,-58,-58
23:40:08.006 -79,-14,-57,10,-24,7,58,15,-3,-70,-45,12,-30,-40,-40,10,-3,-41,-16,-55
23:40:08.153 -13,-24,-24,-13,-45,-46,-7,12,-13,-12,-61,-12,-77,20,-13,-15,-67,-35,2,5
23:40:08.248 -6,-22,-34,-53,-41,-15,-11,-41,-43,-22,-42,9,-22,-10,10,-37,-9,3,-13,-34
23:40:08.347 -14,-25,-21,5,11,-42,28,10,30,-10,22,11,12,-10,2,-34,8,-23,-74,4
23:40:08.445 -68,15,10,-63,23,-10,12,-9,-4,-8,23,32,11,6,-12,-22,6,-9,12,24
23:40:08.589 -9,60,43,17,27,14,37,38,11,24,3,6,14,2,6,11,23,-10,61,31
23:40:08.637 29,58,48,22,52,62,20,-13,9,-60,41,4,12,7,10,-6,-38,-12,-55,-11
23:40:08.734 1,-12,-35,-29,10,-7,10,-16,-38,13,21,22,10,-22,-43,13,8,-12,-19,-8
23:40:08.833 -21,-54,-28,-14,-22,-14,8,13,-27,34,6,10,-9,-10,-11,-54,-41,5,-37,-77
23:40:08.931 -73,3,-33,-9,-25,-41,11,-10,-9,-22,-7,-20,-39,-72,-12,-48,-19,-34,-25,-9
23:40:09.028 -50,-51,-30,15,-50,-18,-47,-119,-72,-70,-65,-68,-65,-68,-112,-59,-31,-48,-73,-58
23:40:09.126 -47,-41,-66,-30,-6,-60,16,-61,-2,-34,-50,-34,-64,-45,-64,-31,-76,-14,-65,-75
23:40:09.224 -48,-42,-43,-58,-13,13,0,-54,1,-61,6,-31,-55,-31,-23,-39,-47,-38,-63,-53
23:40:09.320 -38,-61,-64,-56,-72,-24,-59,-73,-52,-61,-17,-27,-33,-51,17,-33,5,-27,-38,-33
23:40:09.419 -49,-26,-48,-21,-24,-71,6,-37,5,19,2,38,-4,-2,2,-13,-36,-5,-37,-51
23:40:09.565 -22,4,22,7,-4,-19,-25,-31,26,18,7,-6,-20,31,-49,43,-6,3,40,4
23:40:09.711 31,7,25,-5,-5,-7,7,71,38,59,65,20,25,50,5,37,37,18,25,1
23:40:09.759 -5,69,25,4,-8,1,20,-22,-28,-23,-7,4,0,57,25,-7,-23,-8,-27,-39
23:40:09.857 -16,-19,-7,-2,-52,5,26,25,5,5,0,-27,-51,-5,-38,37,20,29,29,16
23:40:09.956 42,1,25,41,25,28,0,-23,36,-63,78,-18,-22,-29,-40,-26,-12,-12,-60,-19
23:40:10.052 -53,-34,-52,-4,-17,-6,-49,-58,-21,-20,-34,-21,-48,-26,4,3,-26,6,-14,-7
23:40:10.297 -27,-37,-104,-6,-36,6,15,-23,-22,-1,-17,2,-65,-32,-14,5,23,3,5,-16
23:40:10.443 5,-54,-56,-14,-9,-18,-8,-22,-23,6,1,-53,-55,6,-31,-23,5,9,3,-29,-46,-55,29,-50,-33,-58,-17,7,-34,-31,-41,26,-20,-33,10,-1,26,10,-12
23:40:10.540 -45,-9,-12,-16,-5,-28,-19,22,-15,-20,30,17,26,12,36,10,34,22,10,-12
23:40:10.736 7,-51,-33,-20,-1,10,12,21,25,71,23,-33,-22,-54,10,-22,5,-22,-20,-16
23:40:10.881 -35,-23,-22,6,-28,-5,-85,14,-12,-19,13,-16,7,23,-21,11,27,5,30,10
